Quarter,Region,Trust_type,Trust_subtype,Trust_code,Trust_name,Domain,Sub-domain,Metric_ID,Metric_description,Reporting_date,Units,Value,Median_value,Lower_quartile,Upper_quartile,Rank
Q3 2025/26,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Access to services,Urgent and emergency care,OF0017,Average Category 2 ambulance response time,To Dec 2025,mins,24.9,28.87,26.57,33.35,2.0
Q3 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Access to services,Urgent and emergency care,OF0017,Average Category 2 ambulance response time,To Dec 2025,mins,35.15,28.87,26.57,33.35,9.0
Q3 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Access to services,Urgent and emergency care,OF0017,Average Category 2 ambulance response time,To Dec 2025,mins,28.22,28.87,26.57,33.35,5.0
Q3 2025/26,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Access to services,Urgent and emergency care,OF0017,Average Category 2 ambulance response time,To Dec 2025,mins,29.52,28.87,26.57,33.35,6.0
Q3 2025/26,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Access to services,Urgent and emergency care,OF0017,Average Category 2 ambulance response time,To Dec 2025,mins,34.17,28.87,26.57,33.35,8.0
Q3 2025/26,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Effectiveness and experience,Effective out of hospital care,OF0028,Percentage of ambulance patients conveyed to emergency departments,To Dec 2025,%,49.5,48.95,47.45,51.68,6.0
Q3 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Effectiveness and experience,Effective out of hospital care,OF0028,Percentage of ambulance patients conveyed to emergency departments,To Dec 2025,%,53.4,48.95,47.45,51.68,10.0
Q3 2025/26,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Effectiveness and experience,Effective out of hospital care,OF0028,Percentage of ambulance patients conveyed to emergency departments,To Dec 2025,%,50.4,48.95,47.45,51.68,7.0
Q3 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Effectiveness and experience,Effective out of hospital care,OF0028,Percentage of ambulance patients conveyed to emergency departments,To Dec 2025,%,52.7,48.95,47.45,51.68,9.0
Q3 2025/26,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Effectiveness and experience,Effective out of hospital care,OF0028,Percentage of ambulance patients conveyed to emergency departments,To Dec 2025,%,45.4,48.95,47.45,51.68,2.0
Q3 2025/26,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Effectiveness and experience,Effective out of hospital care,OF0028,Percentage of ambulance patients conveyed to emergency departments,To Dec 2025,%,47.6,48.95,47.45,51.68,4.0
Q3 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Effectiveness and experience,Effective out of hospital care,OF0028,Percentage of ambulance patients conveyed to emergency departments,To Dec 2025,%,47.4,48.95,47.45,51.68,3.0
Q3 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Effectiveness and experience,Effective out of hospital care,OF0028,Percentage of ambulance patients conveyed to emergency departments,To Dec 2025,%,52.1,48.95,47.45,51.68,8.0
Q3 2025/26,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Effectiveness and experience,Effective out of hospital care,OF0028,Percentage of ambulance patients conveyed to emergency departments,To Dec 2025,%,48.4,48.95,47.45,51.68,5.0
Q3 2025/26,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Effectiveness and experience,Effective out of hospital care,OF0028,Percentage of ambulance patients conveyed to emergency departments,To Dec 2025,%,44.4,48.95,47.45,51.68,1.0
Q3 2025/26,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Effectiveness and experience,Patient experience,OF0047,NHS staff survey advocacy score,2024,out of 10,6.17,6.2,5.87,6.3,6.0
Q3 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Effectiveness and experience,Patient experience,OF0047,NHS staff survey advocacy score,2024,out of 10,6.23,6.2,5.87,6.3,5.0
Q3 2025/26,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Effectiveness and experience,Patient experience,OF0047,NHS staff survey advocacy score,2024,out of 10,6.45,6.2,5.87,6.3,2.0
Q3 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Effectiveness and experience,Patient experience,OF0047,NHS staff survey advocacy score,2024,out of 10,6.58,6.2,5.87,6.3,1.0
Q3 2025/26,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Effectiveness and experience,Patient experience,OF0047,NHS staff survey advocacy score,2024,out of 10,6.31,6.2,5.87,6.3,3.0
Q3 2025/26,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Effectiveness and experience,Patient experience,OF0047,NHS staff survey advocacy score,2024,out of 10,5.94,6.2,5.87,6.3,7.0
Q3 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Effectiveness and experience,Patient experience,OF0047,NHS staff survey advocacy score,2024,out of 10,5.85,6.2,5.87,6.3,8.0
Q3 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Effectiveness and experience,Patient experience,OF0047,NHS staff survey advocacy score,2024,out of 10,6.25,6.2,5.87,6.3,4.0
Q3 2025/26,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Effectiveness and experience,Patient experience,OF0047,NHS staff survey advocacy score,2024,out of 10,5.7,6.2,5.87,6.3,10.0
Q3 2025/26,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Effectiveness and experience,Patient experience,OF0047,NHS staff survey advocacy score,2024,out of 10,5.73,6.2,5.87,6.3,9.0
Q3 2025/26,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Patient safety,Patient safety,OF0061,NHS Staff survey - raising concerns sub-score,2024,out of 10,6.06,6.02,5.82,6.11,4.0
Q3 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Patient safety,Patient safety,OF0061,NHS Staff survey - raising concerns sub-score,2024,out of 10,5.88,6.02,5.82,6.11,7.0
Q3 2025/26,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Patient safety,Patient safety,OF0061,NHS Staff survey - raising concerns sub-score,2024,out of 10,6.16,6.02,5.82,6.11,1.0
Q3 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Patient safety,Patient safety,OF0061,NHS Staff survey - raising concerns sub-score,2024,out of 10,6.13,6.02,5.82,6.11,3.0
Q3 2025/26,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Patient safety,Patient safety,OF0061,NHS Staff survey - raising concerns sub-score,2024,out of 10,6.16,6.02,5.82,6.11,2.0
Q3 2025/26,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Patient safety,Patient safety,OF0061,NHS Staff survey - raising concerns sub-score,2024,out of 10,6.05,6.02,5.82,6.11,5.0
Q3 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Patient safety,Patient safety,OF0061,NHS Staff survey - raising concerns sub-score,2024,out of 10,5.57,6.02,5.82,6.11,10.0
Q3 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Patient safety,Patient safety,OF0061,NHS Staff survey - raising concerns sub-score,2024,out of 10,5.99,6.02,5.82,6.11,6.0
Q3 2025/26,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Patient safety,Patient safety,OF0061,NHS Staff survey - raising concerns sub-score,2024,out of 10,5.8,6.02,5.82,6.11,8.0
Q3 2025/26,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Patient safety,Patient safety,OF0061,NHS Staff survey - raising concerns sub-score,2024,out of 10,5.76,6.02,5.82,6.11,9.0
Q3 2025/26,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Finance and productivity,Finance,OF0079,Planned surplus/deficit,2025/26,%,0.0,0.0,0.0,0.0,2.0
Q3 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Finance and productivity,Finance,OF0079,Planned surplus/deficit,2025/26,%,0.0,0.0,0.0,0.0,2.0
Q3 2025/26,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Finance and productivity,Finance,OF0079,Planned surplus/deficit,2025/26,%,0.0,0.0,0.0,0.0,2.0
Q3 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Finance and productivity,Finance,OF0079,Planned surplus/deficit,2025/26,%,0.0,0.0,0.0,0.0,2.0
Q3 2025/26,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Finance and productivity,Finance,OF0079,Planned surplus/deficit,2025/26,%,0.0,0.0,0.0,0.0,2.0
Q3 2025/26,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Finance and productivity,Finance,OF0079,Planned surplus/deficit,2025/26,%,0.0,0.0,0.0,0.0,2.0
Q3 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Finance and productivity,Finance,OF0079,Planned surplus/deficit,2025/26,%,0.02,0.0,0.0,0.0,1.0
Q3 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Finance and productivity,Finance,OF0079,Planned surplus/deficit,2025/26,%,0.0,0.0,0.0,0.0,2.0
Q3 2025/26,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Finance and productivity,Finance,OF0079,Planned surplus/deficit,2025/26,%,-0.84,0.0,0.0,0.0,10.0
Q3 2025/26,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Finance and productivity,Finance,OF0079,Planned surplus/deficit,2025/26,%,0.0,0.0,0.0,0.0,2.0
Q3 2025/26,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Finance and productivity,Finance,OF0081,Variance year-to-date to financial plan,Month 9 2025,%,0.24,0.19,0.01,0.61,5.0
Q3 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Finance and productivity,Finance,OF0081,Variance year-to-date to financial plan,Month 9 2025,%,0.41,0.19,0.01,0.61,4.0
Q3 2025/26,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Finance and productivity,Finance,OF0081,Variance year-to-date to financial plan,Month 9 2025,%,0.7,0.19,0.01,0.61,2.0
Q3 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Finance and productivity,Finance,OF0081,Variance year-to-date to financial plan,Month 9 2025,%,0.68,0.19,0.01,0.61,3.0
Q3 2025/26,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Finance and productivity,Finance,OF0081,Variance year-to-date to financial plan,Month 9 2025,%,0.03,0.19,0.01,0.61,7.0
Q3 2025/26,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Finance and productivity,Finance,OF0081,Variance year-to-date to financial plan,Month 9 2025,%,-0.06,0.19,0.01,0.61,9.0
Q3 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Finance and productivity,Finance,OF0081,Variance year-to-date to financial plan,Month 9 2025,%,1.12,0.19,0.01,0.61,1.0
Q3 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Finance and productivity,Finance,OF0081,Variance year-to-date to financial plan,Month 9 2025,%,0.0,0.19,0.01,0.61,8.0
Q3 2025/26,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Finance and productivity,Finance,OF0081,Variance year-to-date to financial plan,Month 9 2025,%,-0.24,0.19,0.01,0.61,10.0
Q3 2025/26,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Finance and productivity,Finance,OF0081,Variance year-to-date to financial plan,Month 9 2025,%,0.13,0.19,0.01,0.61,6.0
Q3 2025/26,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,People and workforce,Retention and culture,OF0082,Sickness absence rate,Q2 2025/26,%,7.15,6.94,6.68,7.05,9.0
Q3 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,People and workforce,Retention and culture,OF0082,Sickness absence rate,Q2 2025/26,%,7.06,6.94,6.68,7.05,8.0
Q3 2025/26,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,People and workforce,Retention and culture,OF0082,Sickness absence rate,Q2 2025/26,%,6.8,6.94,6.68,7.05,4.0
Q3 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,People and workforce,Retention and culture,OF0082,Sickness absence rate,Q2 2025/26,%,7.04,6.94,6.68,7.05,7.0
Q3 2025/26,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,People and workforce,Retention and culture,OF0082,Sickness absence rate,Q2 2025/26,%,6.83,6.94,6.68,7.05,5.0
Q3 2025/26,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,People and workforce,Retention and culture,OF0082,Sickness absence rate,Q2 2025/26,%,4.98,6.94,6.68,7.05,1.0
Q3 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,People and workforce,Retention and culture,OF0082,Sickness absence rate,Q2 2025/26,%,7.64,6.94,6.68,7.05,10.0
Q3 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,People and workforce,Retention and culture,OF0082,Sickness absence rate,Q2 2025/26,%,7.04,6.94,6.68,7.05,6.0
Q3 2025/26,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,People and workforce,Retention and culture,OF0082,Sickness absence rate,Q2 2025/26,%,6.65,6.94,6.68,7.05,3.0
Q3 2025/26,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,People and workforce,Retention and culture,OF0082,Sickness absence rate,Q2 2025/26,%,5.36,6.94,6.68,7.05,2.0
Q3 2025/26,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,People and workforce,Retention and culture,OF0084,NHS staff survey engagement theme sub-score ,2024,out of 10,6.01,6.0,5.8,6.11,5.0
Q3 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,People and workforce,Retention and culture,OF0084,NHS staff survey engagement theme sub-score ,2024,out of 10,6.0,6.0,5.8,6.11,6.0
Q3 2025/26,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,People and workforce,Retention and culture,OF0084,NHS staff survey engagement theme sub-score ,2024,out of 10,6.13,6.0,5.8,6.11,3.0
Q3 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,People and workforce,Retention and culture,OF0084,NHS staff survey engagement theme sub-score ,2024,out of 10,6.22,6.0,5.8,6.11,1.0
Q3 2025/26,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,People and workforce,Retention and culture,OF0084,NHS staff survey engagement theme sub-score ,2024,out of 10,6.16,6.0,5.8,6.11,2.0
Q3 2025/26,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,People and workforce,Retention and culture,OF0084,NHS staff survey engagement theme sub-score ,2024,out of 10,5.8,6.0,5.8,6.11,7.0
Q3 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,People and workforce,Retention and culture,OF0084,NHS staff survey engagement theme sub-score ,2024,out of 10,5.8,6.0,5.8,6.11,8.0
Q3 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,People and workforce,Retention and culture,OF0084,NHS staff survey engagement theme sub-score ,2024,out of 10,6.06,6.0,5.8,6.11,4.0
Q3 2025/26,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,People and workforce,Retention and culture,OF0084,NHS staff survey engagement theme sub-score ,2024,out of 10,5.74,6.0,5.8,6.11,9.0
Q3 2025/26,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,People and workforce,Retention and culture,OF0084,NHS staff survey engagement theme sub-score ,2024,out of 10,5.73,6.0,5.8,6.11,10.0
Q3 2025/26,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Finance and productivity,Productivity,OF0086,Relative difference in costs,2024/25,%,105.06,96.16,94.84,104.16,8.0
Q3 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Finance and productivity,Productivity,OF0086,Relative difference in costs,2024/25,%,78.54,96.16,94.84,104.16,1.0
Q3 2025/26,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Finance and productivity,Productivity,OF0086,Relative difference in costs,2024/25,%,95.61,96.16,94.84,104.16,5.0
Q3 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Finance and productivity,Productivity,OF0086,Relative difference in costs,2024/25,%,96.71,96.16,94.84,104.16,6.0
Q3 2025/26,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Finance and productivity,Productivity,OF0086,Relative difference in costs,2024/25,%,91.01,96.16,94.84,104.16,2.0
Q3 2025/26,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Finance and productivity,Productivity,OF0086,Relative difference in costs,2024/25,%,94.78,96.16,94.84,104.16,3.0
Q3 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Finance and productivity,Productivity,OF0086,Relative difference in costs,2024/25,%,115.47,96.16,94.84,104.16,10.0
Q3 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Finance and productivity,Productivity,OF0086,Relative difference in costs,2024/25,%,101.44,96.16,94.84,104.16,7.0
Q3 2025/26,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Finance and productivity,Productivity,OF0086,Relative difference in costs,2024/25,%,95.02,96.16,94.84,104.16,4.0
Q3 2025/26,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Finance and productivity,Productivity,OF0086,Relative difference in costs,2024/25,%,112.72,96.16,94.84,104.16,9.0
Q3 2025/26,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Access to services,Urgent and emergency care,OF1017,Average Category 2 ambulance response time,To Dec 2025,score,2.0,,,,7.0
Q3 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Access to services,Urgent and emergency care,OF1017,Average Category 2 ambulance response time,To Dec 2025,score,1.0,,,,1.0
Q3 2025/26,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Access to services,Urgent and emergency care,OF1017,Average Category 2 ambulance response time,To Dec 2025,score,1.0,,,,3.0
Q3 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Access to services,Urgent and emergency care,OF1017,Average Category 2 ambulance response time,To Dec 2025,score,1.0,,,,4.0
Q3 2025/26,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Access to services,Urgent and emergency care,OF1017,Average Category 2 ambulance response time,To Dec 2025,score,4.0,,,,10.0
Q3 2025/26,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Access to services,Urgent and emergency care,OF1017,Average Category 2 ambulance response time,To Dec 2025,score,1.0,,,,2.0
Q3 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Access to services,Urgent and emergency care,OF1017,Average Category 2 ambulance response time,To Dec 2025,score,3.33,,,,9.0
Q3 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Access to services,Urgent and emergency care,OF1017,Average Category 2 ambulance response time,To Dec 2025,score,1.0,,,,5.0
Q3 2025/26,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Access to services,Urgent and emergency care,OF1017,Average Category 2 ambulance response time,To Dec 2025,score,1.0,,,,6.0
Q3 2025/26,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Access to services,Urgent and emergency care,OF1017,Average Category 2 ambulance response time,To Dec 2025,score,2.67,,,,8.0
Q3 2025/26,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Effectiveness and experience,Effective out of hospital care,OF1028,Percentage of ambulance patients conveyed to emergency departments,To Dec 2025,score,2.5,,,,6.0
Q3 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Effectiveness and experience,Effective out of hospital care,OF1028,Percentage of ambulance patients conveyed to emergency departments,To Dec 2025,score,3.7,,,,10.0
Q3 2025/26,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Effectiveness and experience,Effective out of hospital care,OF1028,Percentage of ambulance patients conveyed to emergency departments,To Dec 2025,score,2.8,,,,7.0
Q3 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Effectiveness and experience,Effective out of hospital care,OF1028,Percentage of ambulance patients conveyed to emergency departments,To Dec 2025,score,3.4,,,,9.0
Q3 2025/26,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Effectiveness and experience,Effective out of hospital care,OF1028,Percentage of ambulance patients conveyed to emergency departments,To Dec 2025,score,1.3,,,,2.0
Q3 2025/26,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Effectiveness and experience,Effective out of hospital care,OF1028,Percentage of ambulance patients conveyed to emergency departments,To Dec 2025,score,1.9,,,,4.0
Q3 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Effectiveness and experience,Effective out of hospital care,OF1028,Percentage of ambulance patients conveyed to emergency departments,To Dec 2025,score,1.6,,,,3.0
Q3 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Effectiveness and experience,Effective out of hospital care,OF1028,Percentage of ambulance patients conveyed to emergency departments,To Dec 2025,score,3.1,,,,8.0
Q3 2025/26,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Effectiveness and experience,Effective out of hospital care,OF1028,Percentage of ambulance patients conveyed to emergency departments,To Dec 2025,score,2.2,,,,5.0
Q3 2025/26,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Effectiveness and experience,Effective out of hospital care,OF1028,Percentage of ambulance patients conveyed to emergency departments,To Dec 2025,score,1.0,,,,1.0
Q3 2025/26,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Effectiveness and experience,Patient experience,OF1047,NHS staff survey advocacy score,2024,score,2.67,,,,6.0
Q3 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Effectiveness and experience,Patient experience,OF1047,NHS staff survey advocacy score,2024,score,2.33,,,,5.0
Q3 2025/26,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Effectiveness and experience,Patient experience,OF1047,NHS staff survey advocacy score,2024,score,1.33,,,,2.0
Q3 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Effectiveness and experience,Patient experience,OF1047,NHS staff survey advocacy score,2024,score,1.0,,,,1.0
Q3 2025/26,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Effectiveness and experience,Patient experience,OF1047,NHS staff survey advocacy score,2024,score,1.67,,,,3.0
Q3 2025/26,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Effectiveness and experience,Patient experience,OF1047,NHS staff survey advocacy score,2024,score,3.0,,,,7.0
Q3 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Effectiveness and experience,Patient experience,OF1047,NHS staff survey advocacy score,2024,score,3.33,,,,8.0
Q3 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Effectiveness and experience,Patient experience,OF1047,NHS staff survey advocacy score,2024,score,2.0,,,,4.0
Q3 2025/26,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Effectiveness and experience,Patient experience,OF1047,NHS staff survey advocacy score,2024,score,4.0,,,,10.0
Q3 2025/26,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Effectiveness and experience,Patient experience,OF1047,NHS staff survey advocacy score,2024,score,3.67,,,,9.0
Q3 2025/26,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Patient safety,Patient safety,OF1061,NHS Staff survey - raising concerns sub-score,2024,score,2.0,,,,4.0
Q3 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Patient safety,Patient safety,OF1061,NHS Staff survey - raising concerns sub-score,2024,score,3.0,,,,7.0
Q3 2025/26,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Patient safety,Patient safety,OF1061,NHS Staff survey - raising concerns sub-score,2024,score,1.0,,,,1.0
Q3 2025/26,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Patient safety,Patient safety,OF1061,NHS Staff survey - raising concerns sub-score,2024,score,1.67,,,,3.0
Q3 2025/26,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Patient safety,Patient safety,OF1061,NHS Staff survey - raising concerns sub-score,2024,score,1.33,,,,2.0
Q3 2025/26,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Patient safety,Patient safety,OF1061,NHS Staff survey - raising concerns sub-score,2024,score,2.33,,,,5.0
Q3 2025/26,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Patient safety,Patient safety,OF1061,NHS Staff survey - raising concerns sub-score,2024,score,4.0,,,,10.0
Q3 2025/26,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Patient safety,Patient safety,OF1061,NHS Staff survey - raising concerns sub-score,2024,score,2.67,,,,6.0
Q3 2025/26,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Patient safety,Patient safety,OF1061,NHS Staff survey - raising concerns sub-score,2024,score,3.33,,,,8.0
